metric,index,values
train_acc_outer,0,"[0.73166203 0.73351902 0.75673169 0.79108638 0.79108638 0.79944289
 0.80501395 0.80872792 0.81058496 0.79944289 0.80129993 0.79294336
 0.78458679 0.77623028 0.77344477 0.74558961 0.74280411 0.74837512
 0.72887653 0.72701949 0.7075209  0.7047354  0.70194983 0.69730735
 0.67966574 0.68430829 0.67409474 0.6499536  0.6499536  0.632312
 0.61931288 0.61374187 0.58867222 0.57845867 0.60909933 0.57660168
 0.58774376 0.54967505 0.5598886  0.54596102 0.54131848 0.55431753
 0.53946149 0.54038996 0.53946149 0.53481895 0.52924794 0.53389043
 0.51439184 0.49303621 0.51439184 0.52924794 0.52646238 0.50789231
 0.51160634 0.50232124 0.49303621 0.47168058 0.49210772 0.48282266
 0.48003715 0.47353759 0.48003715 0.48746517 0.47353759 0.48189417
 0.45868152 0.47632313 0.47446612 0.47446612 0.44568247 0.45218199
 0.46239555 0.45775303 0.44753945 0.46332404 0.45218199 0.43732589
 0.45868152 0.45868152 0.44103992 0.46239555 0.44475394 0.44475394
 0.14391829 0.31569174 0.45032498 0.52460539 0.57660168 0.54781801
 0.57103062 0.56731659 0.55617458 0.54410398 0.51717734 0.48096564
 0.48653668 0.48375115 0.47539461 0.44011143]"
train_acc_outer,1,"[0.75116062 0.75394613 0.74558961 0.76323122 0.80222839 0.80594242
 0.8226555  0.82079852 0.82544106 0.81337047 0.82079852 0.81522751
 0.80315691 0.78644383 0.7827298  0.78180128 0.78087282 0.77158773
 0.75858867 0.75394613 0.74187559 0.72887653 0.71309191 0.69452184
 0.68709379 0.68616527 0.6778087  0.66109562 0.65831012 0.65088207
 0.6350975  0.62488395 0.6202414  0.62302691 0.62581247 0.60724235
 0.59517175 0.58310121 0.57660168 0.56917363 0.56267411 0.55896008
 0.54317546 0.5301764  0.53946149 0.49767873 0.50510681 0.51532036
 0.48653668 0.48375115 0.48560816 0.48932219 0.48282266 0.49767873
 0.48653668 0.4698236  0.46889508 0.46610957 0.46796659 0.45125347
 0.4549675  0.44289693 0.46146703 0.44939646 0.44661096 0.43454039
 0.45218199 0.43454039 0.42618385 0.41132775 0.43268338 0.4187558
 0.4336119  0.41504177 0.41782731 0.41039926 0.40668523 0.42618385
 0.41225627 0.40389973 0.38718662 0.37790158 0.38532963 0.39832869
 0.40947077 0.40947077 0.39090064 0.06313835 0.2181987  0.34261838
 0.39275765 0.39461467 0.40575674 0.37418756 0.35283193 0.33704737
 0.3611885  0.35190344 0.37604457 0.34261838]"
train_acc_outer,2,"[0.77437323 0.73723304 0.74930364 0.77530175 0.79015785 0.79851437
 0.81151348 0.82544106 0.83844012 0.83286905 0.82358402 0.81522751
 0.81244195 0.80315691 0.80687094 0.78922933 0.78087282 0.75951719
 0.75301766 0.73537606 0.72051996 0.71680593 0.69916433 0.70844942
 0.6750232  0.64531106 0.65645313 0.6499536  0.64531106 0.60074282
 0.61188489 0.60724235 0.5849582  0.5849582  0.54596102 0.57381618
 0.54410398 0.53481895 0.50603527 0.52089137 0.49025071 0.49489322
 0.48282266 0.47910863 0.46889508 0.44661096 0.45403901 0.45961002
 0.47075209 0.42618385 0.47446612 0.48653668 0.46703807 0.45775303
 0.44011143 0.43732589 0.44939646 0.44475394 0.42896935 0.45775303
 0.43454039 0.43918291 0.43082637 0.44011143 0.44289693 0.45218199
 0.44196844 0.4336119  0.4336119  0.40854225 0.41504177 0.41132775
 0.43732589 0.42339832 0.11049211 0.29990715 0.41411328 0.43175489
 0.42804086 0.46796659 0.46146703 0.4336119  0.44846797 0.42618385
 0.42896935 0.43454039 0.43918291 0.42154133 0.42246982 0.40204272
 0.39554319 0.38625813 0.38904363 0.39368618 0.37418756 0.37511605
 0.36861652 0.37233055 0.38440111 0.35840297]"
train_acc_outer,3,"[0.77623028 0.78365833 0.79294336 0.7975859  0.81801301 0.82915509
 0.83658308 0.84215415 0.8347261  0.83194059 0.82915509 0.83194059
 0.82729805 0.82172704 0.81429899 0.79944289 0.79387188 0.7771588
 0.76137418 0.75766015 0.74373257 0.73444754 0.72794801 0.71494895
 0.72144848 0.70194983 0.69637883 0.67409474 0.65552461 0.67223769
 0.65738159 0.65181059 0.63788301 0.64531106 0.64066851 0.60724235
 0.6053853  0.62581247 0.61002785 0.60352832 0.57381618 0.58310121
 0.57474464 0.55060351 0.56545961 0.56081706 0.54688948 0.55617458
 0.53574747 0.54317546 0.53481895 0.53389043 0.52181989 0.52367687
 0.50974929 0.50789231 0.49953574 0.48746517 0.50046426 0.47168058
 0.49396473 0.48189417 0.46332404 0.47725162 0.47446612 0.46425256
 0.44196844 0.48375115 0.52089137 0.50324976 0.46425256 0.49675024
 0.48189417 0.45125347 0.47910863 0.45032498 0.47075209 0.44289693
 0.43546888 0.45311049 0.42618385 0.48189417 0.43546888 0.46889508
 0.46053854 0.43546888 0.39832869 0.41225627 0.43268338 0.42618385
 0.41504177 0.37883008 0.4363974  0.41782731 0.15598886 0.29897866
 0.44753945 0.48189417 0.47818014 0.49025071]"
train_acc_outer,4,"[0.72423398 0.72980499 0.77623028 0.79572886 0.80687094 0.80779946
 0.81522751 0.81522751 0.81801301 0.83008355 0.8226555  0.81429899
 0.81522751 0.81151348 0.80315691 0.79201484 0.78922933 0.7799443
 0.75858867 0.75858867 0.75580317 0.75208914 0.73351902 0.71680593
 0.72516251 0.69730735 0.69823587 0.6898793  0.66666669 0.66945219
 0.65645313 0.64716804 0.64623958 0.60074282 0.60445684 0.58681524
 0.59145772 0.58310121 0.56824511 0.55617458 0.53760445 0.56174558
 0.51346332 0.52924794 0.50324976 0.52367687 0.52460539 0.50324976
 0.50417829 0.50139278 0.49210772 0.49025071 0.49953574 0.52460539
 0.49303621 0.49303621 0.47353759 0.49675024 0.47725162 0.48096564
 0.48003715 0.47353759 0.4698236  0.45961002 0.44103992 0.46518105
 0.45868152 0.45403901 0.45868152 0.44382545 0.45403901 0.44289693
 0.44103992 0.43918291 0.45125347 0.45125347 0.44475394 0.43546888
 0.42432684 0.45218199 0.44939646 0.42618385 0.42896935 0.42246982
 0.41504177 0.19498608 0.3435469  0.42154133 0.42525533 0.40575674
 0.40854225 0.39275765 0.39182916 0.40482822 0.37604457 0.35190344
 0.33611885 0.35933149 0.39368618 0.35376045]"
train_acc_outer,5,"[0.75951719 0.74466109 0.7650882  0.7771588  0.7975859  0.80779946
 0.82729805 0.83565462 0.83936864 0.83194059 0.83286905 0.83194059
 0.82079852 0.80594242 0.7948004  0.77344477 0.76415968 0.73444754
 0.72794801 0.71494895 0.70287836 0.68616527 0.65273911 0.63788301
 0.6174559  0.59238625 0.59331477 0.56917363 0.56453109 0.5598886
 0.52367687 0.52089137 0.49675024 0.50789231 0.52274835 0.50139278
 0.47818014 0.49582171 0.48839369 0.47168058 0.47910863 0.46703807
 0.4698236  0.44382545 0.45868152 0.45589602 0.44939646 0.43175489
 0.4726091  0.48282266 0.45775303 0.45403901 0.47168058 0.44289693
 0.44568247 0.45311049 0.4336119  0.41411328 0.4159703  0.43825442
 0.44568247 0.42525533 0.4187558  0.42432684 0.40297121 0.40482822
 0.42711234 0.37418756 0.40389973 0.39925718 0.42061281 0.41968432
 0.40482822 0.43732589 0.42711234 0.4187558  0.42246982 0.42525533
 0.43268338 0.40297121 0.4001857  0.41132775 0.41318476 0.4001857
 0.40575674 0.39461467 0.4001857  0.37604457 0.39368618 0.37883008
 0.37790158 0.39461467 0.3797586  0.39182916 0.36954504 0.40297121
 0.39554319 0.40854225 0.17084494 0.35097492]"
train_acc_outer,6,"[0.7678737  0.78458679 0.7948004  0.81151348 0.82172704 0.8375116
 0.8375116  0.84401113 0.83844012 0.84586817 0.84215415 0.83936864
 0.83008355 0.82358402 0.81894153 0.79108638 0.78087282 0.7650882
 0.75208914 0.73351902 0.71402043 0.71030641 0.69452184 0.6898793
 0.68523675 0.66666669 0.65831012 0.64716804 0.64623958 0.63788301
 0.61838442 0.61559886 0.61559886 0.61095637 0.59795731 0.58960074
 0.59145772 0.58124417 0.59052926 0.57010216 0.56174558 0.55524606
 0.55338907 0.55338907 0.52181989 0.53667593 0.50789231 0.51624882
 0.52460539 0.50789231 0.48839369 0.50324976 0.48375115 0.46239555
 0.4698236  0.46053854 0.45775303 0.45775303 0.46146703 0.44753945
 0.43268338 0.44661096 0.42525533 0.42246982 0.42339832 0.4363974
 0.41782731 0.4159703  0.41225627 0.41689879 0.39647168 0.42618385
 0.41225627 0.41689879 0.42246982 0.41318476 0.40575674 0.41782731
 0.41039926 0.41689879 0.39647168 0.41225627 0.40668523 0.40482822
 0.39368618 0.41132775 0.42989787 0.39182916 0.36954504 0.40204272
 0.38532963 0.37790158 0.36211699 0.38161561 0.37418756 0.38440111
 0.38811514 0.4001857  0.35654595 0.36211699]"
train_acc_outer,7,"[0.76044565 0.75394613 0.76973075 0.81987    0.82822657 0.83844012
 0.84122562 0.84308267 0.84586817 0.84215415 0.85143918 0.85051066
 0.84493965 0.8375116  0.81987    0.81337047 0.79201484 0.77437323
 0.76880223 0.75580317 0.74280411 0.72516251 0.72330546 0.69823587
 0.67966574 0.66388112 0.65366757 0.65088207 0.65831012 0.62766945
 0.64438254 0.632312   0.6202414  0.6053853  0.62209845 0.60074282
 0.55338907 0.56917363 0.56731659 0.54967505 0.55060351 0.55060351
 0.53481895 0.54038996 0.53389043 0.52924794 0.52831942 0.52274835
 0.51903433 0.49025071 0.47168058 0.47725162 0.47539461 0.45218199
 0.47168058 0.46239555 0.46889508 0.4698236  0.4698236  0.44011143
 0.45682451 0.4187558  0.45218199 0.44196844 0.44661096 0.44103992
 0.45218199 0.45032498 0.43825442 0.44289693 0.43918291 0.40668523
 0.42339832 0.40575674 0.42154133 0.41782731 0.42525533 0.42989787
 0.42061281 0.40854225 0.41689879 0.40204272 0.40482822 0.41225627
 0.42246982 0.41689879 0.22469823 0.33054781 0.41132775 0.4336119
 0.42618385 0.4187558  0.41318476 0.40482822 0.36675951 0.36583102
 0.37418756 0.35283193 0.34168988 0.35097492]"
train_acc_outer,8,"[0.7827298  0.77623028 0.77530175 0.7948004  0.80965644 0.81801301
 0.81429899 0.81987    0.80501395 0.7975859  0.79851437 0.79294336
 0.76323122 0.75116062 0.73166203 0.72887653 0.69545031 0.70102137
 0.66388112 0.66852367 0.64531106 0.64159703 0.63788301 0.62952644
 0.63138348 0.64066851 0.61095637 0.61838442 0.61374187 0.61188489
 0.60167134 0.5849582  0.59517175 0.57288766 0.5598886  0.54410398
 0.5450325  0.53667593 0.49767873 0.51624882 0.52553391 0.51996285
 0.51067781 0.50603527 0.51810586 0.49025071 0.50789231 0.53481895
 0.48467967 0.48653668 0.47818014 0.50603527 0.49396473 0.49489322
 0.49489322 0.48932219 0.48932219 0.48189417 0.48746517 0.4726091
 0.4726091  0.45311049 0.46703807 0.46610957 0.47632313 0.49489322
 0.45868152 0.44568247 0.12349118 0.37233055 0.47075209 0.50974929
 0.49953574 0.48653668 0.4698236  0.47818014 0.47539461 0.45032498
 0.44011143 0.45682451 0.40297121 0.42711234 0.40761375 0.39647168
 0.4001857  0.39925718 0.35376045 0.3825441  0.37140206 0.34911793
 0.34911793 0.37790158 0.36211699 0.35097492 0.35004643 0.35468894
 0.35097492 0.34168988 0.3249768  0.3101207 ]"
train_acc_outer,9,"[0.7678737  0.76323122 0.77344477 0.78922933 0.79665738 0.80779946
 0.81522751 0.80779946 0.80315691 0.80408543 0.79944289 0.78830081
 0.79201484 0.79015785 0.7799443  0.77808726 0.77808726 0.76973075
 0.75951719 0.75394613 0.73351902 0.71773446 0.69080782 0.69637883
 0.66666669 0.66945219 0.65923864 0.65923864 0.63788301 0.58867222
 0.6053853  0.62488395 0.57381618 0.58124417 0.57195914 0.57845867
 0.56731659 0.58681524 0.53853297 0.57010216 0.53481895 0.51067781
 0.50232124 0.50046426 0.52089137 0.52367687 0.51996285 0.49767873
 0.49303621 0.50324976 0.49953574 0.45961002 0.49210772 0.48003715
 0.45589602 0.45868152 0.48467967 0.44846797 0.46053854 0.4549675
 0.43175489 0.45311049 0.44753945 0.44103992 0.44011143 0.44475394
 0.45682451 0.43918291 0.42711234 0.42989787 0.4159703  0.42339832
 0.44196844 0.42989787 0.40947077 0.43268338 0.4187558  0.42154133
 0.40947077 0.4187558  0.41689879 0.40575674 0.42246982 0.41039926
 0.40854225 0.41782731 0.39647168 0.4011142  0.41225627 0.40854225
 0.42154133 0.3974002  0.12256268 0.25719592 0.34447539 0.35283193
 0.42711234 0.44011143 0.4336119  0.42711234]"
val_acc_outer,0,"[0.77777779 0.78611112 0.8277778  0.86388886 0.86666667 0.87777776
 0.90833336 0.91666669 0.90555555 0.91666669 0.93888891 0.94166666
 0.94166666 0.94166666 0.94444442 0.92777777 0.92777777 0.93055558
 0.9222222  0.93055558 0.91388887 0.91388887 0.93055558 0.92500001
 0.90833336 0.91944444 0.89999998 0.88333333 0.86388886 0.87222224
 0.85000002 0.85277778 0.82222223 0.83333331 0.8888889  0.84166664
 0.85555553 0.75833333 0.82499999 0.80277777 0.81111109 0.81111109
 0.7638889  0.82499999 0.81111109 0.81944442 0.77499998 0.80277777
 0.78055555 0.75       0.78611112 0.83888888 0.80277777 0.75833333
 0.80000001 0.78333336 0.73888886 0.74166667 0.78055555 0.72222221
 0.73333335 0.7638889  0.73888886 0.77499998 0.76111114 0.75833333
 0.71388888 0.76944447 0.77222222 0.73333335 0.67500001 0.72777778
 0.68888891 0.70833331 0.68333334 0.75555557 0.71388888 0.69999999
 0.73333335 0.7638889  0.71944445 0.75555557 0.72222221 0.72500002
 0.1388889  0.40277779 0.64444447 0.74722224 0.80555558 0.82222223
 0.84166664 0.85277778 0.86388886 0.84444445 0.83333331 0.80000001
 0.80833334 0.81666666 0.81111109 0.77222222]"
val_acc_outer,1,"[0.79166669 0.80000001 0.80833334 0.83055556 0.89166665 0.89999998
 0.91944444 0.92500001 0.93611109 0.93055558 0.9527778  0.94999999
 0.94166666 0.93611109 0.93333334 0.93333334 0.94166666 0.93333334
 0.92777777 0.93055558 0.94166666 0.93055558 0.91666669 0.89444447
 0.88611114 0.86388886 0.89722222 0.86388886 0.86944443 0.89166665
 0.87777776 0.87777776 0.85833335 0.83888888 0.85555553 0.84444445
 0.85000002 0.85277778 0.84166664 0.82222223 0.81111109 0.80555558
 0.81388891 0.77777779 0.7972222  0.78055555 0.80277777 0.82499999
 0.74722224 0.76111114 0.7638889  0.77222222 0.80000001 0.79444444
 0.79444444 0.7027778  0.78888887 0.7638889  0.75277776 0.72777778
 0.7361111  0.73888886 0.7361111  0.72500002 0.7361111  0.71388888
 0.71944445 0.71111113 0.71111113 0.7361111  0.75833333 0.69999999
 0.73333335 0.70555556 0.69444442 0.70555556 0.70833331 0.73333335
 0.72500002 0.6722222  0.68055558 0.66944444 0.69166666 0.68611109
 0.73888886 0.73333335 0.71944445 0.05555556 0.32499999 0.55555558
 0.66111112 0.70555556 0.70833331 0.70555556 0.66666669 0.64722222
 0.71666664 0.68333334 0.69722223 0.64444447]"
val_acc_outer,2,"[0.81388891 0.80555558 0.83055556 0.85000002 0.875      0.88611114
 0.90833336 0.92777777 0.94722223 0.9527778  0.94444442 0.94166666
 0.94166666 0.9527778  0.95833331 0.94722223 0.94999999 0.93888891
 0.94722223 0.94444442 0.91944444 0.92500001 0.89166665 0.90555555
 0.87222224 0.86944443 0.87777776 0.86666667 0.88611114 0.83611113
 0.86666667 0.85277778 0.84166664 0.85555553 0.81111109 0.86944443
 0.82499999 0.78611112 0.77499998 0.86666667 0.74166667 0.79166669
 0.77499998 0.73055553 0.73333335 0.69444442 0.69999999 0.74444443
 0.7972222  0.65555555 0.74722224 0.7638889  0.74444443 0.72500002
 0.72777778 0.74444443 0.75833333 0.74722224 0.7027778  0.74166667
 0.67500001 0.75277776 0.72500002 0.71111113 0.76944447 0.73888886
 0.72222221 0.67500001 0.71944445 0.66944444 0.68055558 0.68611109
 0.7361111  0.69722223 0.11388889 0.40277779 0.60000002 0.63055557
 0.68611109 0.76666665 0.76666665 0.72222221 0.7638889  0.75277776
 0.75       0.75277776 0.7638889  0.75833333 0.78888887 0.75
 0.71944445 0.69444442 0.74166667 0.74444443 0.69166666 0.69722223
 0.67777777 0.67777777 0.73333335 0.68611109]"
val_acc_outer,3,"[0.81111109 0.82499999 0.83888888 0.86666667 0.88055557 0.90833336
 0.9222222  0.93611109 0.93333334 0.94166666 0.9527778  0.96388888
 0.96388888 0.96388888 0.96944445 0.96388888 0.96111113 0.9527778
 0.95555556 0.94444442 0.93888891 0.93333334 0.93055558 0.93055558
 0.90833336 0.91388887 0.91388887 0.87222224 0.8611111  0.87777776
 0.86388886 0.85277778 0.87222224 0.89444447 0.85833335 0.84444445
 0.81944442 0.87222224 0.86666667 0.85555553 0.78888887 0.84166664
 0.81111109 0.76111114 0.78055555 0.77777779 0.79444444 0.82499999
 0.73888886 0.79444444 0.7972222  0.77777779 0.79166669 0.7972222
 0.78055555 0.75       0.72500002 0.7027778  0.72222221 0.67500001
 0.75       0.7027778  0.6722222  0.67777777 0.72777778 0.69444442
 0.63611114 0.72777778 0.76944447 0.81388891 0.71666664 0.80555558
 0.77777779 0.69166666 0.7361111  0.75277776 0.75833333 0.72500002
 0.73888886 0.71111113 0.69166666 0.75       0.68055558 0.77499998
 0.75833333 0.70833331 0.65277779 0.70555556 0.76111114 0.75277776
 0.70555556 0.62777776 0.73333335 0.69999999 0.16388889 0.41944444
 0.58888888 0.68611109 0.75       0.7638889 ]"
val_acc_outer,4,"[0.75       0.77499998 0.81944442 0.83888888 0.85833335 0.87777776
 0.90277779 0.90555555 0.91666669 0.93611109 0.93611109 0.94444442
 0.95833331 0.95555556 0.94722223 0.94166666 0.95555556 0.94999999
 0.93888891 0.93888891 0.9222222  0.93611109 0.93611109 0.91111112
 0.9222222  0.89444447 0.91111112 0.90833336 0.87777776 0.90555555
 0.875      0.8888889  0.90277779 0.83888888 0.84722221 0.84444445
 0.83888888 0.85000002 0.83611113 0.78055555 0.78611112 0.8277778
 0.74166667 0.7972222  0.74444443 0.78888887 0.78888887 0.74444443
 0.76666665 0.76111114 0.76666665 0.7638889  0.74722224 0.79444444
 0.74444443 0.7638889  0.71111113 0.78611112 0.73333335 0.78055555
 0.76111114 0.7638889  0.74722224 0.7638889  0.70833331 0.76666665
 0.72500002 0.71944445 0.76111114 0.67500001 0.7361111  0.71111113
 0.71388888 0.69999999 0.71388888 0.71666664 0.75833333 0.75
 0.70833331 0.77777779 0.75555557 0.75555557 0.76111114 0.69999999
 0.64999998 0.27222222 0.50833333 0.64444447 0.70555556 0.69444442
 0.74722224 0.66111112 0.67500001 0.72222221 0.69444442 0.69166666
 0.64999998 0.66944444 0.75555557 0.6722222 ]"
val_acc_outer,5,"[0.79444444 0.78333336 0.80555558 0.84444445 0.88055557 0.89999998
 0.92500001 0.94444442 0.94999999 0.94999999 0.95833331 0.97500002
 0.97222221 0.96666664 0.96388888 0.94722223 0.94999999 0.93611109
 0.94444442 0.93888891 0.93333334 0.93055558 0.90277779 0.91111112
 0.875      0.86666667 0.87222224 0.83055556 0.85000002 0.83888888
 0.80000001 0.80833334 0.78055555 0.77777779 0.83611113 0.79444444
 0.73055553 0.78611112 0.77777779 0.75       0.74722224 0.75833333
 0.75555557 0.7361111  0.76666665 0.73333335 0.74444443 0.74722224
 0.81111109 0.80000001 0.76666665 0.76111114 0.80277777 0.76666665
 0.71111113 0.75833333 0.72500002 0.69444442 0.71388888 0.7027778
 0.76111114 0.71666664 0.72500002 0.7027778  0.68888891 0.6722222
 0.71944445 0.64444447 0.69166666 0.6722222  0.69166666 0.74722224
 0.66111112 0.71388888 0.7361111  0.72222221 0.71944445 0.72500002
 0.73333335 0.72500002 0.64999998 0.74166667 0.69999999 0.65555555
 0.68888891 0.69166666 0.65555555 0.6388889  0.69166666 0.68611109
 0.66388887 0.69999999 0.6722222  0.68055558 0.58611113 0.71666664
 0.66111112 0.7027778  0.22777778 0.42500001]"
val_acc_outer,6,"[0.7972222  0.83333331 0.84722221 0.86666667 0.88333333 0.91388887
 0.91388887 0.9222222  0.93333334 0.94722223 0.94999999 0.94999999
 0.9527778  0.96111113 0.95555556 0.94722223 0.9527778  0.95555556
 0.9527778  0.9527778  0.94166666 0.91388887 0.92500001 0.91111112
 0.91944444 0.90277779 0.90555555 0.89444447 0.87777776 0.86666667
 0.85277778 0.86666667 0.87777776 0.86666667 0.84444445 0.8611111
 0.875      0.85833335 0.83055556 0.85000002 0.82222223 0.84444445
 0.84444445 0.8277778  0.77777779 0.84166664 0.78333336 0.81388891
 0.79444444 0.80000001 0.76111114 0.80277777 0.77499998 0.71111113
 0.75833333 0.71666664 0.78611112 0.73333335 0.78055555 0.79444444
 0.75833333 0.75833333 0.74722224 0.69444442 0.67777777 0.76666665
 0.70833331 0.69999999 0.71944445 0.71111113 0.66111112 0.76111114
 0.73055553 0.71666664 0.77777779 0.70555556 0.73333335 0.71388888
 0.69999999 0.73333335 0.71666664 0.71666664 0.73888886 0.71111113
 0.66388887 0.73888886 0.7638889  0.67500001 0.58888888 0.69722223
 0.7027778  0.66666669 0.66944444 0.70833331 0.72777778 0.73888886
 0.75277776 0.70833331 0.63333333 0.63611114]"
val_acc_outer,7,"[0.80000001 0.80833334 0.81388891 0.87222224 0.90277779 0.91388887
 0.91666669 0.93888891 0.9527778  0.94999999 0.95555556 0.95555556
 0.96666664 0.96666664 0.96111113 0.96388888 0.96666664 0.94722223
 0.95555556 0.94444442 0.94444442 0.92777777 0.93333334 0.91111112
 0.90277779 0.90277779 0.89722222 0.89722222 0.91388887 0.85277778
 0.89999998 0.87222224 0.88611114 0.83611113 0.88333333 0.85555553
 0.80000001 0.81944442 0.83888888 0.7972222  0.81666666 0.80555558
 0.80277777 0.78333336 0.81388891 0.79444444 0.82499999 0.79444444
 0.77777779 0.72500002 0.76111114 0.72777778 0.75555557 0.73888886
 0.78333336 0.7361111  0.77499998 0.75833333 0.79444444 0.72500002
 0.73333335 0.65277779 0.75277776 0.73333335 0.71666664 0.76111114
 0.79166669 0.76111114 0.72777778 0.71666664 0.72222221 0.69999999
 0.72500002 0.68611109 0.6722222  0.68888891 0.76111114 0.73055553
 0.72777778 0.69444442 0.71666664 0.72222221 0.68055558 0.71666664
 0.70555556 0.69166666 0.30833334 0.49444443 0.63055557 0.73333335
 0.69999999 0.72222221 0.75555557 0.7027778  0.68055558 0.64999998
 0.69722223 0.69444442 0.67777777 0.7027778 ]"
val_acc_outer,8,"[0.80000001 0.82499999 0.85277778 0.8611111  0.88611114 0.90555555
 0.90833336 0.92500001 0.91388887 0.93333334 0.94722223 0.94166666
 0.94722223 0.94166666 0.93333334 0.94999999 0.93055558 0.93333334
 0.89722222 0.90277779 0.8888889  0.89999998 0.89166665 0.88055557
 0.88055557 0.86666667 0.8611111  0.87222224 0.85277778 0.87222224
 0.85833335 0.83055556 0.85555553 0.81388891 0.80555558 0.77777779
 0.80555558 0.79444444 0.73333335 0.78333336 0.80555558 0.79444444
 0.77777779 0.74722224 0.78888887 0.74166667 0.78888887 0.85555553
 0.72222221 0.74444443 0.7638889  0.80555558 0.76111114 0.76944447
 0.77777779 0.74166667 0.77222222 0.77222222 0.77777779 0.73055553
 0.71388888 0.71388888 0.72777778 0.76944447 0.77777779 0.79166669
 0.71944445 0.74444443 0.12222222 0.49166667 0.64999998 0.74722224
 0.75       0.75833333 0.73055553 0.7638889  0.77222222 0.73888886
 0.7361111  0.75555557 0.68611109 0.73333335 0.75833333 0.73055553
 0.71666664 0.73055553 0.65555555 0.74166667 0.70833331 0.6722222
 0.68888891 0.72222221 0.68611109 0.66666669 0.68055558 0.64722222
 0.64444447 0.6722222  0.60555553 0.60833335]"
val_acc_outer,9,"[0.80277777 0.80833334 0.83611113 0.86666667 0.88611114 0.90833336
 0.91666669 0.91111112 0.93055558 0.91944444 0.92777777 0.92777777
 0.93888891 0.94166666 0.93611109 0.93611109 0.94166666 0.94444442
 0.92777777 0.93333334 0.9222222  0.93611109 0.90833336 0.91944444
 0.89444447 0.89166665 0.90277779 0.89722222 0.88611114 0.84166664
 0.875      0.875      0.84722221 0.85833335 0.84722221 0.85000002
 0.83888888 0.86388886 0.77222222 0.85555553 0.83055556 0.77499998
 0.77777779 0.7361111  0.81944442 0.81944442 0.80555558 0.76944447
 0.75555557 0.81388891 0.79444444 0.72500002 0.75833333 0.76944447
 0.72222221 0.74166667 0.78888887 0.7027778  0.74166667 0.76666665
 0.69444442 0.72222221 0.76944447 0.70833331 0.72777778 0.80277777
 0.74722224 0.75833333 0.71944445 0.75833333 0.68888891 0.74722224
 0.74722224 0.74722224 0.7027778  0.71944445 0.7361111  0.71111113
 0.71666664 0.76944447 0.72777778 0.68333334 0.7638889  0.71666664
 0.71388888 0.74166667 0.68333334 0.68333334 0.69722223 0.71666664
 0.71944445 0.65555555 0.14444445 0.40555555 0.53888887 0.60000002
 0.69722223 0.74444443 0.75833333 0.72222221]"
test_acc_outer,0,"[0.75833333 0.75555557 0.77222222 0.81388891 0.81666666 0.83333331
 0.83888888 0.85277778 0.85833335 0.85555553 0.85555553 0.84722221
 0.84722221 0.83611113 0.83333331 0.80000001 0.78055555 0.79444444
 0.77777779 0.77222222 0.75       0.75833333 0.73055553 0.71944445
 0.71111113 0.71944445 0.70833331 0.67500001 0.68888891 0.65833336
 0.63611114 0.63611114 0.59166664 0.60277778 0.65277779 0.59722221
 0.62777776 0.57499999 0.59166664 0.57222223 0.57222223 0.58055556
 0.55000001 0.55555558 0.56666666 0.56388891 0.55555558 0.56111109
 0.52777779 0.52222222 0.53888887 0.56111109 0.55277777 0.53888887
 0.5138889  0.5        0.5        0.47499999 0.49444443 0.49166667
 0.48333332 0.5        0.47222221 0.50833333 0.49722221 0.51666665
 0.49166667 0.48333332 0.50277776 0.50277776 0.4611111  0.46388888
 0.47222221 0.47499999 0.45833334 0.50833333 0.48055556 0.47499999
 0.48333332 0.48333332 0.47777778 0.50555557 0.47777778 0.47499999
 0.13333334 0.30555555 0.49166667 0.55277777 0.61666667 0.5777778
 0.60555553 0.60833335 0.60000002 0.56388891 0.54444444 0.50555557
 0.52222222 0.51666665 0.50277776 0.46944445]"
test_acc_outer,1,"[0.78333336 0.7638889  0.76666665 0.78888887 0.83333331 0.83055556
 0.85555553 0.86388886 0.85833335 0.8611111  0.86388886 0.86666667
 0.8611111  0.84444445 0.84166664 0.83055556 0.8277778  0.81388891
 0.78888887 0.78055555 0.78333336 0.77777779 0.7638889  0.73333335
 0.72500002 0.70833331 0.71388888 0.69999999 0.70833331 0.68888891
 0.68055558 0.6722222  0.66111112 0.64722222 0.65277779 0.63333333
 0.625      0.63055557 0.61388886 0.60555553 0.59444445 0.58888888
 0.59722221 0.56944442 0.55833334 0.52222222 0.52777779 0.55833334
 0.52222222 0.50833333 0.52222222 0.5138889  0.51111114 0.51944447
 0.5        0.48055556 0.50555557 0.48333332 0.48888889 0.48055556
 0.46666667 0.48055556 0.49166667 0.46944445 0.46666667 0.4611111
 0.46666667 0.45833334 0.45277777 0.44166666 0.45277777 0.43888888
 0.44444445 0.43333334 0.46666667 0.46388888 0.42777777 0.47222221
 0.46388888 0.44444445 0.43611112 0.43055555 0.43611112 0.43888888
 0.45555556 0.4611111  0.42500001 0.06666667 0.19722222 0.33333334
 0.42222223 0.40833333 0.4138889  0.41111112 0.40000001 0.37777779
 0.3888889  0.3888889  0.40833333 0.38055557]"
