metric,index,values
test_acc_outer,9,"[0.79444444 0.75555557 0.72777778 0.69444442 0.68333334 0.68055558
 0.67500001 0.66944444 0.66111112 0.65833336 0.65277779 0.65555555
 0.64722222 0.65555555 0.66111112 0.64444447 0.63333333 0.62777776
 0.61388886 0.59722221 0.57499999 0.56111109 0.55000001 0.53611112
 0.53055555 0.51666665 0.50555557 0.48055556 0.46944445 0.46388888
 0.4611111  0.45555556 0.44999999 0.42777777 0.4138889  0.40555555
 0.40555555 0.39722222 0.39722222 0.3888889  0.38611111 0.38611111
 0.36666667 0.35833332 0.35555556 0.34999999 0.34722221 0.35555556
 0.34444445 0.33888888]"
loss_inner,0,"[2.00634098 0.90751344 0.45517102 0.33197507 0.36139166 0.3555302
 0.25721174 0.1787995  0.17295642 0.12607299 0.10242649 0.18836258
 0.10896564 0.19660479 0.14856756 0.19492345 0.14538388 0.11213133
 0.11821697 0.11853157 0.13898756 0.10308435 0.10999475 0.12413491
 0.10998701 0.15088099 0.13132975 0.12267951 0.11285651 0.13753456
 0.13591392 0.10503367 0.09820531 0.17483367 0.12512973 0.14459959
 0.13870555 0.1272364  0.21163128 0.2104505  0.1570259  0.12953338
 0.16866076 0.14480335 0.21304148 0.17543003 0.20724763 0.18684654
 0.30428341 0.22283205]"
loss_inner,1,"[1.94002509 1.07333159 0.53847891 0.39775065 0.35711336 0.33614272
 0.26315135 0.29528087 0.16978912 0.16852973 0.20227438 0.18494047
 0.22513989 0.15881154 0.1619177  0.11117292 0.13628922 0.14159116
 0.18308002 0.13806303 0.18474802 0.0929926  0.17588483 0.18196592
 0.10594025 0.13014998 0.0974361  0.14296934 0.1561615  0.15550205
 0.10737785 0.1236894  0.16601951 0.1558143  0.16536379 0.15396476
 0.14435133 0.14234941 0.16866259 0.17606449 0.18511331 0.1876191
 0.2435662  0.23379272 0.21786113 0.22230697 0.25402653 0.2734147
 0.31294969 0.30627865]"
loss_inner,2,"[2.02427149 0.91483283 0.56000626 0.42213047 0.31758797 0.15048383
 0.28113604 0.19022328 0.26365882 0.22644404 0.16999735 0.15564264
 0.20428607 0.14830156 0.11186074 0.09141934 0.16024694 0.16426411
 0.17547956 0.08937527 0.10274351 0.16835481 0.13919388 0.12537955
 0.11671097 0.20720834 0.1331498  0.12058795 0.11755252 0.12136592
 0.09864458 0.12359399 0.15766262 0.12824357 0.15367378 0.14767383
 0.14719571 0.13909939 0.17335224 0.18156065 0.1819634  0.23291759
 0.21840099 0.25333178 0.20749161 0.26394367 0.23951496 0.2829335
 0.26756647 0.28701487]"
loss_inner,3,"[1.98036647 0.88612604 0.6290288  0.33135393 0.22418337 0.23127013
 0.29258063 0.18661854 0.20997475 0.20865588 0.2017145  0.22579639
 0.16058004 0.14525601 0.099646   0.08771511 0.13349734 0.21884403
 0.14495033 0.0978466  0.23257668 0.1271152  0.27828631 0.11013897
 0.11705244 0.16313155 0.17956403 0.12990274 0.10851971 0.11306972
 0.15648283 0.1363132  0.12537389 0.12246905 0.13763118 0.12092959
 0.11373767 0.12975717 0.18978509 0.15696695 0.14508735 0.15840885
 0.1575553  0.1807773  0.14910428 0.19725361 0.19736795 0.20066337
 0.1881474  0.21136932]"
loss_inner,4,"[1.93587482 0.84785801 0.46582827 0.44879374 0.2574386  0.19593859
 0.20979595 0.20031469 0.15144159 0.19102764 0.11728796 0.17785521
 0.08001637 0.17224339 0.09126478 0.22953419 0.14878251 0.1222784
 0.17329422 0.16766723 0.25800097 0.07735986 0.1291073  0.11246128
 0.11463729 0.12789774 0.1278035  0.1482448  0.15764485 0.13828349
 0.10599478 0.15503803 0.12479446 0.11173761 0.15118578 0.14431557
 0.15822963 0.14487034 0.15242071 0.14367299 0.19494957 0.16001244
 0.16747817 0.17537431 0.18309997 0.24853545 0.18866333 0.21739307
 0.2538352  0.26283857]"
loss_inner,5,"[2.08088183 1.05837405 0.56848013 0.37753206 0.26243991 0.18628311
 0.14219365 0.25112602 0.18490434 0.13884574 0.18581259 0.18295883
 0.17178701 0.16040093 0.20638351 0.18293847 0.1803159  0.11811089
 0.09896125 0.14107244 0.14725547 0.13256566 0.11292173 0.17860113
 0.11773065 0.13497233 0.18485513 0.12435803 0.10379872 0.10893363
 0.22297385 0.15584548 0.13733736 0.14056571 0.14228629 0.15254626
 0.14772731 0.13665947 0.13722347 0.19069555 0.14796579 0.14714436
 0.18534052 0.21810722 0.17084675 0.16525203 0.25138375 0.20268588
 0.2348485  0.247679  ]"
loss_inner,6,"[1.9663564  0.89425206 0.54256397 0.33951411 0.37126154 0.33100668
 0.16323636 0.26229203 0.28234041 0.21734007 0.15634558 0.11754411
 0.18913488 0.14349024 0.09847292 0.23800592 0.09027768 0.13818865
 0.1985233  0.11663222 0.15355991 0.12856945 0.09154089 0.10798693
 0.17125034 0.11471389 0.11198949 0.11468972 0.12526467 0.12031032
 0.14630587 0.10946929 0.17136367 0.17959295 0.13316989 0.20104668
 0.13629578 0.1348296  0.16757409 0.18091896 0.20914716 0.20519131
 0.18308015 0.22995172 0.2250424  0.24439718 0.2747649  0.30897135
 0.32698929 0.39111403]"
loss_inner,7,"[1.94481981 0.97722316 0.67273778 0.27056098 0.38679507 0.33054578
 0.27249771 0.220769   0.17199473 0.13659118 0.1830966  0.13892666
 0.14949282 0.13974473 0.12469074 0.11313451 0.14893539 0.12185345
 0.15519655 0.10128585 0.18883044 0.11642444 0.10257265 0.16734369
 0.11046266 0.23190549 0.13904193 0.1354425  0.14330016 0.10955673
 0.11955801 0.15208913 0.14714925 0.12816124 0.13319483 0.15418841
 0.1693757  0.15433463 0.13478298 0.14906093 0.17257771 0.19560781
 0.19932894 0.21819471 0.20908025 0.21926551 0.21323411 0.23047285
 0.23405166 0.27327707]"
loss_inner,8,"[2.02361703 0.88899189 0.56250399 0.53502488 0.30123332 0.21431088
 0.18887743 0.24694167 0.22212286 0.17064396 0.16129732 0.166372
 0.08391834 0.24995965 0.17886075 0.09564442 0.13159367 0.19106624
 0.15021531 0.15336871 0.09664908 0.11085994 0.09805303 0.10327802
 0.14610893 0.19466972 0.14292134 0.14432381 0.15554427 0.12969224
 0.12908204 0.134532   0.21030076 0.14111026 0.15440826 0.12136799
 0.13660446 0.1537986  0.14683197 0.17392303 0.1636645  0.1531368
 0.15604465 0.14462529 0.19473767 0.19560675 0.20352454 0.22432612
 0.23534411 0.21868002]"
loss_inner,9,"[1.9585098  0.89348412 0.48129728 0.3792316  0.34652326 0.3175171
 0.20266049 0.20200667 0.2879788  0.20916836 0.20085549 0.10678416
 0.11347441 0.17601469 0.13189532 0.13832475 0.11015482 0.10588019
 0.18788227 0.14767483 0.12592898 0.22215311 0.13711527 0.13261022
 0.12569095 0.09704634 0.19080378 0.12432148 0.1154771  0.21650979
 0.14774039 0.13126124 0.10834438 0.15332948 0.16236931 0.14763965
 0.13222669 0.16805065 0.21471836 0.16976649 0.20285919 0.18637916
 0.18830509 0.22130717 0.25506112 0.25566426 0.28260601 0.32146773
 0.33791968 0.40867972]"
train_acc_inner,0,"[0.85886723 0.90900648 0.93779016 0.94428968 0.95450324 0.96193129
 0.9675023  0.97121632 0.97214484 0.97585887 0.97864437 0.97957289
 0.98142987 0.98421544 0.9823584  0.98607242 0.9851439  0.98607242
 0.98607242 0.98607242 0.98792946 0.98792946 0.98885792 0.98885792
 0.98885792 0.98885792 0.98978645 0.98978645 0.99071497 0.99071497
 0.99164343 0.99257195 0.99257195 0.99257195 0.99257195 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899 0.99442899
 0.99442899 0.99535745]"
train_acc_inner,1,"[0.77065927 0.86908078 0.91086352 0.93314761 0.94893223 0.95636028
 0.96007431 0.96100277 0.96378833 0.96843082 0.97121632 0.97493035
 0.97771585 0.97957289 0.98142987 0.98142987 0.98142987 0.9823584
 0.98328692 0.9851439  0.98607242 0.98700094 0.98792946 0.98885792
 0.98885792 0.98885792 0.98978645 0.99071497 0.99257195 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899]"
train_acc_inner,2,"[0.78830081 0.88672239 0.92014855 0.93779016 0.94800371 0.95914578
 0.96378833 0.96564531 0.9675023  0.97214484 0.97585887 0.97585887
 0.97864437 0.98050141 0.98328692 0.98328692 0.98421544 0.9851439
 0.98607242 0.98607242 0.98700094 0.98978645 0.98978645 0.99071497
 0.99071497 0.99164343 0.99164343 0.99257195 0.99257195 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.99535745]"
train_acc_inner,3,"[0.81615597 0.89136493 0.9247911  0.9424327  0.94986075 0.95078921
 0.96378833 0.96843082 0.97028786 0.97400188 0.97493035 0.97678739
 0.97864437 0.98142987 0.9823584  0.9823584  0.98421544 0.98607242
 0.98885792 0.98792946 0.99071497 0.99164343 0.99257195 0.99257195
 0.99257195 0.99257195 0.99257195 0.99257195 0.99257195 0.99257195
 0.99257195 0.99350047 0.99257195 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99535745]"
train_acc_inner,4,"[0.83008355 0.89415044 0.92571962 0.94336116 0.95543176 0.96007431
 0.96564531 0.96843082 0.97585887 0.97957289 0.98050141 0.98142987
 0.9823584  0.9823584  0.98328692 0.9823584  0.98421544 0.98421544
 0.98607242 0.98700094 0.98792946 0.98885792 0.98885792 0.98978645
 0.98978645 0.99071497 0.99071497 0.99164343 0.99350047 0.99257195
 0.99257195 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99535745]"
train_acc_inner,5,"[0.79851437 0.85608172 0.91457754 0.93407613 0.94800371 0.95543176
 0.96007431 0.9675023  0.97028786 0.97214484 0.97400188 0.97771585
 0.97957289 0.97957289 0.98142987 0.98142987 0.98328692 0.98421544
 0.9851439  0.98421544 0.98607242 0.98700094 0.98978645 0.99071497
 0.99164343 0.99164343 0.99164343 0.99257195 0.99257195 0.99164343
 0.99257195 0.99350047 0.99442899 0.99442899 0.99350047 0.99350047
 0.99442899 0.99442899 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.99535745]"
train_acc_inner,6,"[0.80872792 0.88486534 0.91922003 0.93593317 0.94986075 0.95543176
 0.96007431 0.9675023  0.96935934 0.97214484 0.97585887 0.97864437
 0.97957289 0.98142987 0.9823584  0.98328692 0.98328692 0.98328692
 0.9851439  0.98607242 0.98700094 0.98700094 0.99071497 0.99071497
 0.99071497 0.99164343 0.99164343 0.99257195 0.99257195 0.99350047
 0.99350047 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.99535745]"
train_acc_inner,7,"[0.80594242 0.88207984 0.91086352 0.93036211 0.94707519 0.95264626
 0.96100277 0.96564531 0.96843082 0.97121632 0.97493035 0.97585887
 0.97771585 0.9823584  0.9823584  0.9823584  0.98328692 0.9851439
 0.9851439  0.98607242 0.98700094 0.98700094 0.98978645 0.98978645
 0.99071497 0.98978645 0.99071497 0.99071497 0.99257195 0.99164343
 0.99164343 0.99257195 0.99257195 0.99257195 0.99350047 0.99257195
 0.99350047 0.99350047 0.99350047 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99535745 0.99535745
 0.99535745 0.99535745]"
train_acc_inner,8,"[0.7975859  0.86350977 0.90529245 0.93500465 0.94614673 0.95914578
 0.96471679 0.96843082 0.97307336 0.97307336 0.97493035 0.97678739
 0.97957289 0.98050141 0.98050141 0.98328692 0.98328692 0.98421544
 0.98421544 0.98607242 0.98700094 0.98792946 0.98885792 0.98792946
 0.98978645 0.98978645 0.99071497 0.99071497 0.99257195 0.99257195
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899]"
train_acc_inner,9,"[0.82172704 0.89322191 0.93036211 0.94150418 0.95450324 0.95914578
 0.96564531 0.96843082 0.97307336 0.97493035 0.97493035 0.97678739
 0.97957289 0.97957289 0.97957289 0.9823584  0.9823584  0.98328692
 0.9851439  0.98607242 0.98885792 0.98978645 0.99071497 0.99071497
 0.99164343 0.99257195 0.99257195 0.99257195 0.99257195 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899 0.99442899
 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899 0.99442899
 0.99442899 0.99442899]"
val_acc_inner,0,"[0.84722221 0.89166665 0.91666669 0.93611109 0.94444442 0.94722223
 0.9527778  0.95555556 0.96666664 0.96388888 0.96666664 0.96944445
 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221
 0.97500002 0.97777778 0.97777778 0.98055553 0.98055553 0.98055553
 0.98055553 0.98055553 0.97777778 0.97777778 0.97777778 0.98055553
 0.97777778 0.97777778 0.98055553 0.97777778 0.97777778 0.98055553
 0.98055553 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335
 0.98333335 0.9861111  0.9861111  0.9861111  0.9861111  0.98888886
 0.98888886 0.98888886]"
val_acc_inner,1,"[0.75833333 0.83888888 0.89999998 0.91666669 0.92777777 0.92500001
 0.93333334 0.93611109 0.94722223 0.9527778  0.9527778  0.9527778
 0.95555556 0.96111113 0.96111113 0.96111113 0.96388888 0.96666664
 0.96944445 0.96944445 0.97222221 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.98055553 0.98333335 0.98333335 0.98333335
 0.98333335 0.9861111  0.9861111  0.9861111  0.9861111  0.9861111
 0.98888886 0.98888886 0.9861111  0.98888886 0.98888886 0.98888886
 0.99166667 0.98888886]"
val_acc_inner,2,"[0.78055555 0.86944443 0.91111112 0.91666669 0.92777777 0.93333334
 0.93055558 0.93055558 0.93333334 0.93888891 0.94722223 0.95555556
 0.96111113 0.95833331 0.96111113 0.96111113 0.96388888 0.96666664
 0.96944445 0.97222221 0.96944445 0.97222221 0.97222221 0.97500002
 0.97222221 0.97222221 0.97500002 0.97500002 0.97500002 0.97500002
 0.97777778 0.97777778 0.98055553 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335 0.98333335 0.9861111  0.98888886 0.98888886
 0.99166667 0.99166667 0.99166667 0.99166667 0.99166667 0.99166667
 0.99166667 0.99166667]"
val_acc_inner,3,"[0.80555558 0.8888889  0.91388887 0.92777777 0.93888891 0.93888891
 0.94166666 0.94722223 0.94999999 0.9527778  0.95833331 0.96111113
 0.96388888 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.97222221 0.96944445 0.97500002 0.97777778 0.97777778 0.97500002
 0.97777778 0.98055553 0.9861111  0.98333335 0.98333335 0.98888886
 0.9861111  0.9861111  0.98888886 0.98888886 0.98888886 0.98888886
 0.98888886 0.98888886 0.98888886 0.99166667 0.99166667 0.99166667
 0.99166667 0.99166667 0.99166667 0.99166667 0.99166667 0.99166667
 0.99444443 0.99444443]"
val_acc_inner,4,"[0.81388891 0.87222224 0.91111112 0.90833336 0.91944444 0.92500001
 0.93055558 0.94444442 0.94444442 0.94999999 0.94444442 0.94722223
 0.94444442 0.94722223 0.95555556 0.95833331 0.96388888 0.96666664
 0.96944445 0.96944445 0.96944445 0.97222221 0.98055553 0.97777778
 0.98055553 0.98055553 0.98333335 0.98333335 0.97777778 0.98333335
 0.98333335 0.98055553 0.98333335 0.98333335 0.98333335 0.9861111
 0.9861111  0.98888886 0.98888886 0.98888886 0.98888886 0.98888886
 0.98888886 0.98888886 0.98888886 0.9861111  0.9861111  0.98888886
 0.98888886 0.9861111 ]"
val_acc_inner,5,"[0.78055555 0.86944443 0.89166665 0.90833336 0.93055558 0.93055558
 0.93888891 0.93333334 0.94444442 0.9527778  0.9527778  0.95555556
 0.95555556 0.95555556 0.96388888 0.96388888 0.96388888 0.96388888
 0.96666664 0.96666664 0.96944445 0.96944445 0.96944445 0.97222221
 0.97500002 0.97777778 0.97500002 0.98055553 0.98333335 0.98333335
 0.9861111  0.9861111  0.9861111  0.9861111  0.9861111  0.98888886
 0.99166667 0.99444443 0.99444443 0.99444443 0.99444443 0.99444443
 0.99444443 0.99444443 0.99444443 0.99444443 0.99444443 0.99444443
 0.99444443 0.99444443]"
val_acc_inner,6,"[0.77499998 0.84722221 0.89444447 0.91944444 0.93055558 0.93611109
 0.93888891 0.94166666 0.94999999 0.94999999 0.9527778  0.95833331
 0.96111113 0.96111113 0.96388888 0.96666664 0.96944445 0.96944445
 0.96944445 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.97222221 0.97222221 0.97777778 0.98055553 0.98055553 0.98333335
 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335 0.98333335 0.98333335 0.9861111  0.9861111
 0.98888886 0.98888886 0.98888886 0.98888886 0.98888886 0.98888886
 0.98888886 0.98888886]"
val_acc_inner,7,"[0.78611112 0.86666667 0.89444447 0.90277779 0.93611109 0.94166666
 0.94444442 0.9527778  0.95833331 0.96388888 0.96388888 0.96666664
 0.96666664 0.96666664 0.96944445 0.97500002 0.97500002 0.97777778
 0.97777778 0.97777778 0.97777778 0.97777778 0.97777778 0.98055553
 0.98055553 0.98055553 0.98055553 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335 0.99166667
 0.9861111  0.99444443 0.99444443 0.99444443 0.99444443 0.99722224
 0.99722224 0.99722224 0.99722224 0.99722224 0.99722224 0.99722224
 0.99722224 0.99722224]"
val_acc_inner,8,"[0.76666665 0.84444445 0.8888889  0.91944444 0.93333334 0.93611109
 0.94166666 0.93888891 0.94444442 0.95555556 0.95555556 0.95833331
 0.96111113 0.96388888 0.96388888 0.96666664 0.96666664 0.96666664
 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221
 0.97777778 0.97777778 0.97500002 0.97777778 0.97777778 0.97777778
 0.97777778 0.98055553 0.97777778 0.98333335 0.98333335 0.98055553
 0.98055553 0.98333335 0.9861111  0.9861111  0.9861111  0.9861111
 0.9861111  0.98888886 0.98888886 0.98888886 0.98888886 0.98888886
 0.98888886 0.98888886]"
val_acc_inner,9,"[0.80000001 0.88333333 0.8888889  0.91388887 0.92500001 0.93888891
 0.93888891 0.94722223 0.94722223 0.9527778  0.95555556 0.95555556
 0.95555556 0.95833331 0.96111113 0.96388888 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221
 0.97222221 0.97222221 0.97777778 0.97777778 0.97777778 0.97777778
 0.98055553 0.97777778 0.97777778 0.97777778 0.98055553 0.97777778
 0.97777778 0.98055553 0.97777778 0.98333335 0.98333335 0.98055553
 0.98055553 0.98055553 0.98333335 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335]"
test_acc_inner,0,"[0.87222224 0.90555555 0.9222222  0.93055558 0.93611109 0.94722223
 0.9527778  0.9527778  0.95555556 0.96388888 0.96111113 0.96388888
 0.96388888 0.96666664 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96944445 0.96944445 0.96944445 0.96666664 0.96666664
 0.96944445 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96111113
 0.96388888 0.96111113]"
test_acc_inner,1,"[0.76111114 0.86944443 0.90555555 0.9222222  0.93055558 0.93888891
 0.93611109 0.94166666 0.94166666 0.94444442 0.94722223 0.95555556
 0.96111113 0.96111113 0.96111113 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96666664 0.96666664 0.96388888 0.96666664 0.96666664
 0.96666664 0.96666664 0.96388888 0.96388888 0.96666664 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96111113 0.95833331 0.95833331 0.95833331
 0.95833331 0.95833331]"
test_acc_inner,2,"[0.78888887 0.8888889  0.91388887 0.91944444 0.92777777 0.93055558
 0.93611109 0.93888891 0.94444442 0.9527778  0.94999999 0.9527778
 0.95833331 0.96111113 0.96111113 0.96111113 0.96111113 0.96111113
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96388888 0.96388888 0.96388888 0.96388888 0.96111113
 0.96111113 0.96111113 0.96111113 0.95833331 0.95833331 0.95833331
 0.95833331 0.95833331]"
test_acc_inner,3,"[0.81388891 0.89444447 0.91666669 0.92777777 0.93055558 0.92777777
 0.93611109 0.94999999 0.94999999 0.94999999 0.9527778  0.95555556
 0.96111113 0.96666664 0.96666664 0.96944445 0.96666664 0.96666664
 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888]"
test_acc_inner,4,"[0.82499999 0.8888889  0.91388887 0.91666669 0.93333334 0.93055558
 0.94444442 0.94444442 0.94444442 0.94722223 0.95833331 0.95833331
 0.96388888 0.96388888 0.96666664 0.96666664 0.96944445 0.96944445
 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.96944445 0.96944445 0.96666664 0.96666664 0.96388888
 0.96666664 0.96666664]"
test_acc_inner,5,"[0.7972222  0.8611111  0.8888889  0.90555555 0.92500001 0.92777777
 0.93888891 0.93888891 0.94722223 0.95555556 0.95833331 0.95833331
 0.96111113 0.96111113 0.96666664 0.96666664 0.96666664 0.96666664
 0.96388888 0.96666664 0.96666664 0.96388888 0.96666664 0.96666664
 0.96388888 0.96388888 0.96388888 0.96666664 0.96388888 0.96388888
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96388888
 0.96388888 0.96111113 0.96111113 0.96111113 0.96111113 0.96111113
 0.95833331 0.95833331 0.95833331 0.95833331 0.95833331 0.95833331
 0.95833331 0.95833331]"
test_acc_inner,6,"[0.80555558 0.86666667 0.90277779 0.91388887 0.92777777 0.93888891
 0.94722223 0.94999999 0.9527778  0.9527778  0.95555556 0.96111113
 0.96111113 0.96388888 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96666664
 0.96666664 0.96666664 0.96666664 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888]"
test_acc_inner,7,"[0.79166669 0.875      0.89722222 0.90833336 0.91944444 0.93333334
 0.93333334 0.94444442 0.95833331 0.96388888 0.96666664 0.96944445
 0.96666664 0.96944445 0.96944445 0.96944445 0.97222221 0.96944445
 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97500002 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97500002 0.97500002 0.97500002
 0.97500002 0.96944445]"
test_acc_inner,8,"[0.77222222 0.83888888 0.88333333 0.90555555 0.91944444 0.93888891
 0.94722223 0.9527778  0.95555556 0.9527778  0.95833331 0.95833331
 0.96111113 0.96388888 0.96388888 0.96388888 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.96944445 0.96944445 0.96666664
 0.96388888 0.96666664 0.96666664 0.96944445 0.96944445 0.96666664
 0.96388888 0.96388888 0.96666664 0.96388888 0.96111113 0.96111113
 0.96388888 0.96388888]"
test_acc_inner,9,"[0.8277778  0.88333333 0.91944444 0.9222222  0.93055558 0.93888891
 0.94166666 0.94444442 0.95555556 0.96111113 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.96666664 0.96666664 0.96388888
 0.96388888 0.96111113]"
time,0,"[0.04718089 0.07851195 0.10901785 0.14096189 0.17319894 0.2048049
 0.23526692 0.26214314 0.28908801 0.316293   0.38139987 0.42183518
 0.44919205 0.48084378 0.50640488 0.53564978 0.56733799 0.59419394
 0.62365818 0.65417504 0.68050694 0.70645595 0.73530793 0.7631681
 0.791682   0.82303596 0.85012794 0.88198686 0.91170907 0.94043994
 0.96997905 1.00264001 1.02988696 1.06169796 1.08885598 1.11874914
 1.14701819 1.1741631  1.20064592 1.23085713 1.25808501 1.28446507
 1.31563616 1.34318495 1.37580705 1.402915   1.43030214 1.45654488
 1.48494911 1.51501203]"
time,1,"[0.03406692 0.06718683 0.09714103 0.12582898 0.15516996 0.18347788
 0.20963311 0.23780084 0.26655507 0.30022597 0.32681298 0.35894799
 0.38730383 0.41790581 0.44823694 0.48121691 0.51049709 0.53828287
 0.57108188 0.59858608 0.630831   0.66264009 0.69348502 0.72404289
 0.75424314 0.78047895 0.80729008 0.83374906 0.86181903 0.89170408
 0.92521906 0.95703602 0.99080801 1.01735902 1.04499507 1.07258701
 1.10278296 1.13475895 1.16522002 1.19286704 1.22152114 1.25346994
 1.2853229  1.31678796 1.34361792 1.37896109 1.41007209 1.43706703
 1.46750307 1.49321294]"
